puuid,leagueId,queueType,tier,rank,summonerId,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,ratedTier,ratedRating
bLxgZsE6PppMH8UKR1XlsonDSCPXzKNt739AjKdzZXo7VSux_UjFxfXZ0vE2H7w9oQqoCM2YOTZXLQ,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,eMhpNiWBZzKI1yBn9qCBJh3sErwUEnKQA6wpeu0UCd0VvcKEKLXvVBIgCw,409.0,112,65,False,False,True,True,,
E9e5TTQqCCRVh_pTvYjCB3vu6tCzP-mVhTHddJ8jUTcT4ZpND6a0OEgaRAd_SXJ0N3unvVKHhlt6mg,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,-VzX5TEZHd085umUhNt2zxLcQ2YigvMv_byYRAoR3Nw70g,405.0,162,108,False,False,True,False,,
wJ4t5pLnOnYegHvq8smLqecKWT3jmL1Nhx0zxzUf6g06Ah3IvLYCwSYZx8WnWLreZqCmlwRs_s_ZyA,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,C31hmMsR0xXYmUbTWCkhZzp-k6CKlqHvWJwPNzSzhLZcaNlAO9BonpuA3w,400.0,99,69,False,False,True,True,,
_HxeCAX86pjf-UCS8fcaxK8P6ht_wCa0Qcy_Ob7mtAO2dI27hsvjf50JnHFuMnA3VFHeJKrsG9sk8A,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,AEZQ-SuqYCu28Z4qHGeQig37W_tMco0nHg8W5kg19WfSL7McUNt7YjD10g,396.0,99,67,False,False,True,True,,
cmLyDoCDMQ4NTHf4HPh3ysPPQei2MBns5RutKXH3rV12xxN31c7V5LN2pTgDLNTY_S_fa1Ijc5b7vQ,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,ypIwpqJ1yNtnW-Tiy3K7xOn0SQLHC_mAfVM8kAfx9ZFixw,396.0,94,61,False,False,True,False,,
SDoeXFX8MwMwbTsawDj148dhxpnXoQBfR1HBiBssePCSfSm-QEScT0l8aV1IhCfb4N-HZsn7CST0oQ,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,H4gIbot5eCJ33N_jSeMDlMKLGVpKWwvqfk5oDwEv-4v-fgE,395.0,127,105,False,False,True,False,,
aawPZu1ucKqU5nnYwITE3GJ4HrdfWt4XG2YtmINf0snrm_xYMRtyt6UI_B-kMNwF6jKclfPGzP0XQg,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,6ziRT08RHIGQ8tUpYpDOVWdty0uVLt77ODr-mubypYjD520,389.0,113,85,False,False,True,True,,
InCsYYg3inR-Bu6JXysRUMtSA1SpozxDqQQkIWJBrf7FclHNb3051pm6lwJ0ilx8uyX591TWw0LKog,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,SLgWA3GxD8j1iVBe_8QAa4UCMbNKeAPcBShrmPAsrYaCO0I,387.0,106,82,False,False,True,False,,
8AnTuz_k1hFwOVXyq6fxwrkeeXJrzGJW4wMWfoYaXT_uO-zQPmfwG7g-n7aZEMXI_xNF1q90bCOxhQ,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,EDa7kCxsESCmwSNggEJFeHdsQidUl4AbZpzN3SjqC6nzlq3V,421.0,160,116,False,False,True,True,,
4XAuw5q27TpnaWKy5tP94R0Rbb_fKucujUcaARejSE34ewNCphpeXKuxS2ePFEYd_ujDKKnnY20B-Q,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,H4b7Mc6Wb41m4QHw4iKabltmv2OqNtcdl-R9Up5nrATelw,383.0,114,80,False,False,True,False,,
sGKHeRz8_8l9Y0sofAH5HclNzE3ycK_W3gNS5_3fVqSOppA7uR9SEiFCq3lqn6hlFAWh9SCy12-74w,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,HMDq-elosybg0hzImrTR-GJnTTlN1H6NrUGI47kPlhd1VNyrw9qTPcrV4Q,382.0,109,75,False,False,True,False,,
fPOI9T7CuQJK2Sefb0QlGAADLdvzP6DkfDFNVRsODRitNXA5X_uASVpCEgllbUPeYhh9W-YqleQ0Eg,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,QCw4s25Y5wGmunGmm8CU8AjKELTjAxXz7xFjELiuMjQUsA,431.0,125,90,False,False,True,True,,
sroCjmkkjTRYOUlVp2h9Wl42iyz6-Q8wLBwB1GVGwNT_SWcudhGMH9BqLMwrN14xwqRnDZDEg2tBlg,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,5wrBY0MXEgSbezAIXMsoHyDWWW9JhjKdflhmi2HCe14V0-o,378.0,116,80,False,False,True,False,,
BYG-1fGR1AOkRo9mgF_iSvAQtirbpcRzeOA3tZLf9gGowt_LmyjqJFiHBK5OiwPwOLMP8Mjh70GHaA,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,08WkApmUsw01aZHRqzGA38fK_Yt3lnft-W1ei-KsuWGZJd48dUmCnjVcIQ,377.0,138,121,False,False,True,False,,
gU37-WuJY1o3kK1IS9Sf-v7yTEbvjLmcGAE5JclzIFCqZV7Tp9ykiBGK9KLt6Pbe60cbKIQonN6eSA,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,mpnibGqFE-sdcwmPdJ0TM93RBAKL--4e0tQGIKhrRMPCflw,366.0,135,113,False,False,True,False,,
4g40fNGh3Hf7ei3RlAXF2FR829o9UYmUFFT53lfecF-7CvekqxdRPzaS7TUWXAxv1Vgx4JxCQuJpSg,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,JgKFRSsMMF7UiIu8pEZyhxPBeUd18A1dvrPT_38VClCNBA,364.0,123,116,False,False,True,False,,
sKXk5SlMNWKYOIdNcVq2I92tDCv9A4cH5kCmNI2t_v0p4yvpwXr5pbUxUVzFovnM-goaD53FvZlv9A,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,kEsci6VtmqaO13lAKMBB5lC9At1OnDCDCYoahT2sant9EOw,361.0,84,57,False,False,True,True,,
zi-gp1qHyJOUEer58B5urFCO72Oem_3DwZHQnrBAwJF3kghV8dRWGBowzvkKgU1e2FseCjM8XzlEGw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,Wm4jXe2PtnADKdcb98MPxgfcXZlo4Ep2ATHMjPXkcb9PzVDfKbOPrikoyQ,360.0,60,30,False,False,True,True,,
o4Bow7ouS5tAeQThTgRsbltH50XVlUY_F78Fq2Hv4hZMIDC_ng6DHiY8MUjuZ4pcFTL3JOik7azeew,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,Xug8NTRNv2WKxM3RtVbjNafVQF-uiAOEoOdkH_9IdsfLGC0,351.0,132,108,False,False,True,False,,
_K07KckGZzYtXVZ6PUTqYkoHfpi3QZHdogEEU6iEqKEyheaYZDNhQorS24ttHXJZNXEV21vSTAafNw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,tm77neyYjGRS0dD0dSaV6i9xANVvBlIxt55qE13KkVejXQ0,350.0,142,125,False,False,True,False,,
6U6c7v7PpZ4yiNmppplJx3KP90-1zQCFFcgjJcomolrJG9URRxA7Tcf7hMPTenED5Fu5SRXBdo7eYw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,GFX33syTxgJt9PVHStwzHJQNnppUF_eMpCN0X9Vm4X8m3ts,347.0,102,66,False,False,True,False,,
jRigHbi3PnetrCTmFThnWfYTAQCefd350XAxwhLk0fqnZtmENkWMWcgii5lGDWaO8z_nI4e7o65dcg,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,EM2cMOdcANkqHO2Y__dX_jW3teRYl_Mpbole-HSKKawCUehs2DgrmoHFUA,341.0,112,86,False,False,True,False,,
Sc96Yv8g-kh16WdNgXA1LZqZJAYdrR_xy4fWbG8VUihuf-8IbEz9Y5rcUJYfqM3SpWhW2XQmcE4xWw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,P2mQsqa__CtOqNkLbSodsrY8s_tMiKPoLMJ4KbWGIPQ_Q0GcF4sM1suV6w,298.0,101,54,False,False,True,False,,
X5JQBPYJ0q6oictrFe964x_x0Sama3s679CUqMRhzvobZHb-3In8hjuL4iyMyzokeL2yXiadPVWamw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,hc9jZJtcrdmzsPtzqHSLuP6Z6acbszMCu-w55UjFME7NV54,333.0,115,93,False,False,True,True,,
dH57O4za9FqFd_9Q7GDz5fxD9IOs85DOUodTMRxhpXMcODKxhutl05DqxNZIZpE4g2Kt48IepkafEg,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,c7AsjjN6Tp1wF9qoKbfCh1IEltXuhyR6dw3ozMpCopY8akU,331.0,146,121,False,False,True,True,,
eXUAPWfpsih3p008nTl5ohignqJYYEbbQG4UEIO7f32-nJAFHjrtKdSYKhMM5hI0h0Cta6Rkfh51lA,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,jxfIFdhQq7-4zqn73Svx_QwhpVRp8PMeRLP_9VyRfUST3xOFEBLMo1aOFQ,331.0,97,74,False,False,True,False,,
Zo4uoKNvpRrLMORp7gyUzbDmTEkuMtO0W3fo1bDZXPvFJwhCfU-6ckxQmKvhCKME0e-PUjCLkKWAng,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,rkiiODsVRL3K6Y9bnXBtZAaUtwrNpMaWAOHmjIf-CUHkDvg,328.0,74,49,False,False,True,True,,
9TIX1HJ2G2zxhQjt-Y5eezY5pxBnxXTsjoaC3eh-Z-fCuld_SmlpVJk37i9jRiYHwLjYda6WM9CFvQ,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,Ww6u056HKpWCcAUZMFa00UUiUVMrSj2kxtsaMiqZYNQiLYU,323.0,73,43,False,False,True,False,,
fOLs-CI0sq52SM7gROefWIODiFY73b60ZReKCMNQE3Z_HnewZYPZP9gRDwI673hEd3rT6HiKZStPKQ,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,h1KBUu8Y-jslk4hJyK6BMWinkkzvZbQdbLDtNIW_qwm_1ztLvPEN537PDw,318.0,103,74,False,False,True,True,,
F1BlsqMXzA5DJ8jezWyI9IQcQ5dtLxkgUyuARJZtH_VUee7U9QQ_gEaqBMT4NCxfZsZevVA3OCkqOw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,0C3zw3upREcFqbYv8gdWcRKT_GrOyxkjylV0hKiS7UEBKh0,318.0,73,46,False,False,True,False,,
bR50J2YHgTXNjYK4AxAR3XOOSjDFLs0nNfFpO9rIARGktQ42IRMytui-8jT1OKuT1C8Gaz5UQ2id7w,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,Xt8CtuvJL424eM77uTyNKJV279nqjByVqRbWVW5REJxey68,317.0,89,64,False,False,True,False,,
Tuw3A-6hS2oVsSpW9fEaQ1U-nHbmXJ5DXZ35XQew5XeRgkP7Ur8S5gpwd0F8sRm-LZ1x-VwfEtoKeA,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,rqe39IeWjgNUpmmJf-nYl55Y9tR82CKCwv-pWFaQrnM9zg,304.0,153,156,False,False,True,False,,
vRcvVpyHmnYF1MzX-TDvfpnRcpFjebi-rePnmi_rAOyzNi4YdySsxZF1wFfd8UvyZXMCYZH4y4HEAw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,4SoYBFhbO8rNK3lfK-vHbZugeLlAe2ulMc26a7Y1TU3T2VM,320.0,122,93,False,False,True,True,,
x-CIo1cRZFCxBZ3aSU_q-FhxsOnO-4xI9rmMXkwoc4gVJ11WAcx4WRtCWYriKStUV8ISfFznKR2PDw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,1qdzoNPIsbWjiRwRfiCwkJ4KXs8v-2ubWHDjfh9Gx5KalUs,309.0,105,78,False,False,True,True,,
PxasKmI-C_ocWrahXfUtLLmZC9cc_m4rN-_Df27V-Lm45rQ5eh6B-XJkK-0n_ix5MSqNkELLeByCMA,,RANKED_TFT_TURBO,,,mN6YV_2Sm7Hks5z-5ZqDcdgYCmuedqypXRaNVYYgPKi6zHg,,71,27,,,,,ORANGE,5464.0
PxasKmI-C_ocWrahXfUtLLmZC9cc_m4rN-_Df27V-Lm45rQ5eh6B-XJkK-0n_ix5MSqNkELLeByCMA,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,mN6YV_2Sm7Hks5z-5ZqDcdgYCmuedqypXRaNVYYgPKi6zHg,305.0,60,27,False,False,True,False,,
09Yn5QhGFDkFygfij-d-NEauAPZKwl8QaAOyrTrFTEd74ZgSjpBcy_SgzTKamejqc5L2avvegf3EqA,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,Ykd2KUpDQt4cA-YIHAsGlX5diRiayvY00mxqiSwiibI29dpU-ulG-27U5w,303.0,98,76,False,False,True,False,,
EjTPtXsHYtAgiOra6fOENXJTTI5cBHNq_kJlvVTTSNhuS_0ab4SLMDRcC0FprmUBMryXCscIBGX80w,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,TWjDoll143-fkwfEsbAtHpHZcf3CWWboLsdVp0smKoPCixYS,303.0,82,57,False,False,True,True,,
LWPk9otPIN0G2FlhDm75kbhxC47-IIxi4jaIy8AF-9Ub1svjuWHgzwR_XrPlb7r6pvuEy1MWU2QunQ,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,trTTEGjSbJL3_bxbXFrQG2Ml0_PbOKY4ex0Zy_R3M8jmy2Sw1IqniGAhYw,301.0,70,34,False,False,True,False,,
zg3IunkopCJhK7ypYPpp-2G44ZVfSNfe2mwFaNrYFczuXuwY6WXOnOlsp5GW3f5ubmn69N6Y5KgHvg,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,5x4zJo9QnRN2I6OWdHOhZB3qkKjB2aXHDda7L883R5VXGIc,300.0,152,116,False,False,True,False,,
XJw69zEhA7KFSgkadd7u2lJTtaYChNqJj3NLhTOV5XufaKC6fmFMXQGl_sa1T7AY8a3rfUdSDLJ-1A,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,_jF7s_MCH3v0jcKySCprTE0WXPb6WInJ3iJgUhv12UFtvw,336.0,97,68,False,False,True,True,,
3yjfWdyhX-C32jKjzVC-URXH12x41ZLvo6sew5WAB2WYnt2pQ3wLdvWeRjq1tPH24tqLGUfPaEaf_w,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,XcysXsjJxGiKlzxc68vU6bfaat2KldH5euVmmIxeNeSKTCAzNxTVbHR6KA,297.0,103,69,False,False,True,False,,
1GhT5SYIG6hGWYzOjFJI7K-7hba6uEeBn_8Qn7tgHi4qbB_kuIlCDxl5h6rKfH1iJcqmPU2F921qKg,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,aadhtQfEa7Uw6hZgnsDGp4-3nIytCnEv2lk9kKj3EUqiCHg,323.0,175,159,False,False,True,False,,
WkjwYPgQOCrcR5djvxlI2f0tGcSRhLB3dPIkpbIetN_zrgk9fm99IDwTKS3ArLKc0_GvFNQdTKxUbQ,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,Vw1Gh0e5R7-SYeE7LNmkrBupe6Q-3ZRRmQsXLLxbnDgfFeuV,285.0,119,93,False,False,True,False,,
NvseCzOOai1BN1GKbm2o3eP1htQNnGb3Vb4KPUkg8bYzd5vNG2eTp5uKZFukHWDqEVQ0hSyETj0cUw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,lmAulEXGCF76WKo0_-7DaS0PZ8XBp6-xtYlFpWvltxES4w,282.0,180,160,False,False,True,False,,
uHQ5TnTj_FODLek6syt-d8VOK4mGyCi69x-4o0cfegAJIf-AYsPlur54H6-vEZ-_Hn2pjZvqReixpw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,KRiinsEk6JIcCdrxxb68Ju9WJli312yBy3mRfb-P2c-nq5qaApmDlYMnKA,281.0,118,88,False,False,True,True,,
B9hF6EWATNOoWymwfJb_q6GXK9g6W5k9ROTcdtGoPuQVciPAPzykOd_3m9I7619u67rn4pkzQLq7Kw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,jOZvkquThtitaJhnYIGxzaUjNmqGDX1zB0J7D8KwCqROaM4,313.0,98,69,False,False,True,True,,
47etdD2SghZVEZ8p0VG6MdQjzRP9XdXJwJGu20cD_z3zOwDZ_VLYlNc5pStGrObH8J44NNlu-6R6lA,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,wb03cLy8PX6U3p37uARUX00I3SbVXCV_ON9TH9UBCBCsiKI,230.0,92,63,False,False,True,False,,
xYNyxvGn4kCEwQjCCOi4Gx7P-JbviNN-dREQxC7SNuqNCSA1mWZTnPky_Cp7uxJNiVVH0C3_AFi6kg,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,jonCMeQWEFREUOeRYhU8ZjrKb4NJ15BPKtgr64eFr7XsEQ,243.0,86,68,False,False,True,False,,
qnAOnb3Zo9QCgIS94uqDN-w0zQYAfMn6BiD6aVFuVoxs_0uUSAGtdv583jEP0q3NBuq1f_ZQCHcbWw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,mGzCBjDlKYn0oTD3ROIXLP7IY8wUhkozIRfUU-43xAMgpgv1muH90Ogt0w,241.0,102,93,False,False,True,False,,
-C2fHJAkXLI2Q68nuwpO9-zgYj5YxzMOECTM-LOiM7CIfBn-7nlPE83Y6tYSP4hveL9oMzcIOEHT0g,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,E44iDOn3nkKF8bzCn_nevG2YOHbEv7cy-80OiF0dxmOv_5HaasC_Xj2nIw,273.0,120,95,False,False,True,False,,
ZiwUkr4Uq6brBpUckF7_w1bfBRZdwmKMl74e4orI1pNB_ZjMo2hDXE1b8G5L1qnCRxUQP6Y4yPFcoQ,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,HVa_onn4-YF1EPmeBHe0AQGolPJihDJaFL1Ei3pUt-HB2C-T,262.0,103,72,False,False,True,False,,
ldr5sDTEsoSp_E1KiGw8_KQ0ZTSRACS4bVLo41-bdMDa-0lC3O-SGhVJcK5BrfzUELMfJ6_OlXfyqA,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,1ko7jme5rYtwG55kTZlrrkv7mglr6ahvZy8mjYA-9rZoVyTPN_vvcMaeKA,271.0,89,55,False,False,True,False,,
fiYj3wTgMDWkKtPkZyVUNC66jMmA-2OP6FrHEUBzrHxeFYZ_FFjrMZyGFErIiTWk0guGTQklcoRvdg,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,LT2q-781xa0FQ2wz3wS73y_Tor38y7OCnFg1fThd25TfuXDE3Do4mwD4fg,269.0,90,57,False,False,True,False,,
Vo8HOhLr7GureJDKUkQTENCrRd8A31-vywEH2WEiAcZylMlrYbtFJ1U-fhvbYCYuNfQIymkHUS1EyQ,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,swB-c64BAn4N7xO1i_kSO8zx7mi4Eb5VZuYsq3eG7J8eSm8,266.0,93,70,False,False,True,False,,
9jkMQEWFfTnVgvQ45FNlTuAKHLhJeLnrOZST6tnkqxlB_uGt_D3qHNj91mRyyPW99dKY542Yu_XpzQ,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,-ezLPyRQVo7hxvbGNuyWGbsWlE6imNugokBy09fvIebWI5aBlIRDodjXtg,266.0,76,49,False,False,True,False,,
nx_ToMLis1Qd5qgJcrvOFXI0cNI8cm7RvZj7_zRKRFmz3nerb0z3Bj9dZgTvgqKCP93b3RVGEIQGwQ,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,2IB2F_fnFOvQ6npEYoo6C4OAKlpsn3g2KPlnrOacyFIf-g,255.0,102,67,False,False,True,False,,
R0xznOwHKY18ah27jo-uihV0Ewn9aBH-BBF-cbzd09MOu8QTSsefWYf23ZVV_ooBVGfqA_eCie_YPQ,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,09Ibf1orSiIZNLrXSnCXAL0ibMD1x_jdSmnvpGjOzuDmJQ,264.0,97,69,False,False,True,False,,
MLMfwY5l1MwtAC55F31_5zQkBTjtppsfD2Pr6ZUuwMLd3DHzK5fJGFAEEaS8LPC563fjBTQvInVxFg,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,_XMOKg341bL3WIQGpmUbCF9EvdQpMhHxJ-bSBLVJC_GOLBoz6AcIvBXqkg,264.0,90,68,False,False,True,True,,
39U4G8NPEDjVHDkSg30X0dIh8uVNTKmnhtq5bCdoZVMQ0J7UgIraBc-WLg6JSn2coDcD1ZTJaEJSug,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,7o44lCrUzOYNyek5H7VIbPesiytGmLZli2eGk2EttOY5wgvVWdH42o5fiA,301.0,108,82,False,False,True,False,,
U83VT3Mnuu8KtzI6us3_Qj0YWJk_qiBF7h8y-mUSjn9R8gsNeGeako3MOUVBoIisYE95mT2U8DHfbA,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,VOHZZy987W4CtylAXsaPpZUYdOxH9Bi_gWj_c6sEber8mOk,216.0,93,65,False,False,True,False,,
VCpi-RdI1L82dulYSgnq2dIjbu7thWCocz-EorrAXloySOuUcO1Pfe5gBFzF-MRcPh_E93q7gXiYxw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,DU9bWds-jKleqPOVouUISErIhQRmn72Rr6NF6Hvnz1O32g,262.0,120,95,False,False,True,True,,
SZVolRWc_sWNXF78r-QMsGNztDBe0izNk-AVD321_ezjlyDTy5e7FT1vBHrOlnxHtpXekY6WuK1fGw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,aDbAzw0wBj6M3jbG0HZWUDLNppNXUbbLdQTVG_cSXW6vtg,261.0,97,79,False,False,True,False,,
DwVwiILbwmqlOoD6w7KlsaG44huibVM12v4k4-aKvhYV9qdDojFYIxYnXUjeNrfM_oq5ksvjJtuQNw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,134pbHi9-gZWIXDmp6ZNusxtzUMCt6vskW4FGrvmkxxHqg,260.0,104,83,False,False,True,False,,
86dy6R_TmxGO45aCFmyDjWGfaG4OKgesB8PE9A8P-P6I_jjVu8nod0FfAjGEBiO_ALgUWxeBAZ_YoQ,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,q0c06doADabhLSsubgH6Enn_vH_yab_Yz09apbqfeqiNbOsvEx6CLwZuTQ,259.0,139,104,False,False,True,False,,
NgwmkCa1QqrkzdNPHc7yB0NMf5Of8M5cKAD4NnFHgtzpWufU-LiTDTTb8OAiTiKIEn_ssmMven88Nw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,vBoxLW0MdidLW41UHHqStg1j92KpH_94-F0Q8iYyxX2zJA,214.0,90,67,False,False,True,False,,
fnAe-AF-j6Put69em3lWfoacLEgsXfqmc4WnffVJ6l3aH172em97Siv88-JxWXGnlmnN47Eamt7ZVQ,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,Xgqxh0vnYExXSRrnUmwaQWPesz5m-yQfOovyI-Wk_4s0rvjZ4nPwvFTHMQ,257.0,168,130,False,False,True,False,,
38CUcQrhCedAn_jWAcgYhA1h1LlJAXy5ulElgMJNi8IFUe_tmdMLBAtf3s_O5VPB0JNq3EGrPZHnrw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,i_cdANaK7IXWga-3HdrTKgC5ChoaFJC0Yi1baRno86aBE1s,255.0,118,83,False,False,True,True,,
vhx9pRtcUXAgwhbPAFwc_QMgRoDuC3agHE3CCCBkMvIvYfw7d81GyLtla-vLn4BtQb0ulJX7zWzgHQ,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,OmtLhD_pMPcLQBzOr_1RWXlgI12ktUkDH7Eeu0UnIkIOu0Q,255.0,110,84,False,False,True,False,,
qPOk0zQRYdgf3jboGQrUqEgRD_rDURtalr2Neb78cKZJppjLAZ0V3j8GUBcnzwjCXiuVyCrtMV5t7A,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,y8--nIXXTstFS_gO256YpxzI0SIZc9rnneBqPzFjHlU6AQ,244.0,174,148,False,False,True,False,,
Yr3CFeOYOQ6mn4v6lArVYMZJ64dRJRg-Ek6463ixq_zvYdiXqotPf3SmXI6qZhuXNSgurpkX-8yRhw,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,wUPVyH1L7_nNx8DDXUw4sXK-0UAKhqojzMyRsc06b1WTdg,254.0,102,74,False,False,True,True,,
ihEoNPExX3qlEM5A_XhX9AXWKetCxjZcK_w0ecUbzB_RdgoCqVEZv0qLfSdChfM4gfnQI170ZzmA3Q,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,GRANDMASTER,I,fuxUVeqZvgsEGhIDwPLm8bt3QVHLJ1k5MMquMSCSUU8olVU,254.0,81,52,False,False,True,True,,
